trade_id,direction,entry_time,exit_time,entry_price,exit_price,pnl_pct,pnl_usd,duration_min,max_sl_level,exit_reason,entry_score
1,LONG,2017-08-17 12:20,2017-08-17 16:00,309.72,303.90,-1.8791,-37.58,220.0,L1,Hard stop -1.9%,7
2,LONG,2017-08-17 17:30,2017-08-17 19:15,306.02,305.68,-0.1111,-2.22,105.0,L1,SL L1 hit (close $302.22),6
3,LONG,2017-08-17 19:30,2017-08-17 20:30,309.05,301.42,-2.4689,-49.36,60.0,L1,Hard stop -2.5%,6
4,LONG,2017-08-17 20:55,2017-08-17 22:30,304.79,310.39,1.8373,36.71,95.0,L3,SL L3 hit (close $305.62),6
5,LONG,2017-08-17 23:50,2017-08-18 01:05,302.00,301.19,-0.2682,-5.36,75.0,L1,SL L1 hit (close $300.08),4
6,LONG,2017-08-18 01:55,2017-08-18 03:25,298.73,301.21,0.8302,16.59,90.0,L4,SL L4 hit (close $301.63),6
7,LONG,2017-08-18 04:40,2017-08-18 06:30,302.00,305.18,1.0530,21.05,110.0,L2,SL L2 hit (close $303.21),6
8,LONG,2017-08-18 09:35,2017-08-18 11:25,307.72,308.50,0.2535,5.07,110.0,L2,SL L2 hit (close $307.54),4
9,LONG,2017-08-18 12:20,2017-08-18 13:20,309.46,303.88,-1.8031,-36.06,60.0,L1,Hard stop -1.8%,4
10,SHORT,2017-08-18 16:00,2017-08-18 17:50,298.80,296.21,0.8668,17.33,110.0,L3,SL L3 hit (close $296.21),7
11,LONG,2017-08-18 20:05,2017-08-18 21:10,293.17,287.37,-1.9784,-39.55,65.0,L1,Hard stop -2.0%,5
12,LONG,2017-08-18 23:35,2017-08-19 01:45,292.66,296.79,1.4112,28.20,130.0,L2,"EMA new down line (2 bars, P&L=+1.41%)",5
13,LONG,2017-08-19 02:00,2017-08-19 03:15,297.19,295.17,-0.6797,-13.59,75.0,L1,SL L1 hit (close $295.82),5
14,LONG,2017-08-19 04:25,2017-08-19 06:00,294.21,295.56,0.4589,9.17,95.0,L1,"EMA new down line (6 bars, P&L=+0.46%)",7
15,LONG,2017-08-19 06:10,2017-08-19 07:30,294.33,288.91,-1.8415,-36.81,80.0,L1,Hard stop -1.8%,6
16,LONG,2017-08-19 08:00,2017-08-19 10:00,290.16,290.96,0.2757,5.51,120.0,L2,SL L2 hit (close $290.30),5
17,SHORT,2017-08-19 13:30,2017-08-19 14:55,286.59,283.00,1.2527,25.03,85.0,L2,"EMA new up line (6 bars, P&L=+1.25%)",7
18,SHORT,2017-08-19 15:45,2017-08-19 17:30,286.56,288.66,-0.7328,-14.65,105.0,L1,SL L1 hit (close $288.66),7
19,LONG,2017-08-19 19:00,2017-08-19 20:00,292.63,293.31,0.2324,4.64,60.0,L1,"EMA new down line (6 bars, P&L=+0.23%)",5
20,LONG,2017-08-20 01:15,2017-08-20 03:40,285.96,289.47,1.2274,24.53,145.0,L4,SL L4 hit (close $289.47),6
21,LONG,2017-08-20 03:55,2017-08-20 06:40,292.41,293.14,0.2496,4.99,165.0,L1,"EMA new down line (2 bars, P&L=+0.25%)",6
22,LONG,2017-08-20 07:30,2017-08-20 09:10,290.50,295.96,1.8795,37.58,100.0,L3,SL L3 hit (close $292.59),5
23,SHORT,2017-08-20 10:45,2017-08-20 12:05,296.00,295.47,0.1791,3.58,80.0,L1,SL L1 hit (close $295.46),7
24,LONG,2017-08-20 12:30,2017-08-20 16:25,295.49,295.22,-0.0914,-1.83,235.0,L1,SL L1 hit (close $294.23),7
25,LONG,2017-08-20 16:35,2017-08-20 17:45,295.23,295.87,0.2168,4.34,70.0,L1,SL L1 hit (close $294.72),5
26,SHORT,2017-08-20 20:00,2017-08-20 21:10,297.87,296.86,0.3391,6.78,70.0,L1,"EMA new up line (6 bars, P&L=+0.34%)",7
27,LONG,2017-08-20 21:40,2017-08-20 23:20,296.69,299.35,0.8966,17.93,100.0,L1,"EMA new down line (2 bars, P&L=+0.90%)",6
28,SHORT,2017-08-21 00:05,2017-08-21 01:25,299.03,297.80,0.4113,8.23,80.0,L1,"EMA new up line (2 bars, P&L=+0.41%)",7
29,LONG,2017-08-21 02:50,2017-08-21 05:50,297.18,311.70,4.8859,97.72,180.0,L6,SL L6 hit (close $309.23),6
30,LONG,2017-08-21 08:50,2017-08-21 10:40,317.95,321.29,1.0505,21.01,110.0,L2,SL L2 hit (close $316.77),6
31,SHORT,2017-08-21 14:10,2017-08-21 15:35,343.46,333.02,3.0397,60.79,85.0,L5,SL L5 hit (close $332.33),7
32,LONG,2017-08-21 16:15,2017-08-21 17:40,335.34,335.34,0.0000,0.00,85.0,L2,SL L2 hit (close $337.35),6
33,LONG,2017-08-21 18:30,2017-08-21 18:55,333.06,316.82,-4.8760,-97.52,25.0,L1,Emergency stop -4.9%,4
34,LONG,2017-08-21 19:10,2017-08-21 20:25,332.09,325.47,-1.9934,-39.87,75.0,L1,Hard stop -2.0%,6
35,LONG,2017-08-22 00:05,2017-08-22 01:05,320.00,325.07,1.5844,31.69,60.0,L3,"EMA new down line (2 bars, P&L=+1.58%)",6
36,LONG,2017-08-22 02:35,2017-08-22 03:40,307.30,313.09,1.8842,37.68,65.0,L3,"EMA new down line (2 bars, P&L=+1.88%)",7
37,LONG,2017-08-22 04:40,2017-08-22 04:55,301.20,287.00,-4.7145,-94.29,15.0,L1,Emergency stop -4.7%,7
38,LONG,2017-08-22 07:40,2017-08-22 08:40,303.39,297.30,-2.0073,-40.15,60.0,L1,Hard stop -2.0%,6
39,LONG,2017-08-22 09:00,2017-08-22 10:10,301.09,306.49,1.7935,35.87,70.0,L4,SL L4 hit (close $305.49),5
40,SHORT,2017-08-22 11:00,2017-08-22 12:50,309.93,309.00,0.3001,6.00,110.0,L1,"EMA new up line (2 bars, P&L=+0.30%)",7
41,LONG,2017-08-22 14:45,2017-08-22 17:35,306.84,312.00,1.6817,33.63,170.0,L5,SL L5 hit (close $312.40),4
42,LONG,2017-08-22 18:30,2017-08-22 19:55,314.18,307.03,-2.2758,-45.52,85.0,L1,Hard stop -2.3%,4
43,SHORT,2017-08-22 21:50,2017-08-23 01:50,309.16,314.80,-1.8243,-36.49,240.0,L1,Hard stop -1.8%,7
44,LONG,2017-08-23 08:50,2017-08-23 10:30,322.06,323.32,0.3912,7.82,100.0,L1,"EMA new down line (3 bars, P&L=+0.39%)",7
45,LONG,2017-08-23 12:10,2017-08-23 13:20,321.29,315.00,-1.9577,-39.15,70.0,L1,Hard stop -2.0%,7
46,LONG,2017-08-23 14:20,2017-08-23 15:20,316.20,317.50,0.4111,8.22,60.0,L1,"EMA new down line (2 bars, P&L=+0.41%)",5
47,LONG,2017-08-23 16:00,2017-08-23 17:30,317.87,317.19,-0.2139,-4.28,90.0,L1,SL L1 hit (close $317.19),6
48,LONG,2017-08-23 17:40,2017-08-23 19:00,318.37,321.20,0.8889,17.78,80.0,L1,"EMA new down line (3 bars, P&L=+0.89%)",6
49,LONG,2017-08-23 19:10,2017-08-23 20:45,319.51,312.05,-2.3348,-46.70,95.0,L1,Hard stop -2.3%,5
50,LONG,2017-08-23 22:35,2017-08-24 00:05,315.76,314.75,-0.3199,-6.39,90.0,L1,SL L1 hit (close $314.75),5
51,LONG,2017-08-24 00:25,2017-08-24 01:25,315.22,316.90,0.5330,10.65,60.0,L1,"EMA new down line (3 bars, P&L=+0.53%)",7
52,LONG,2017-08-24 01:50,2017-08-24 03:00,317.10,318.44,0.4226,8.45,70.0,L1,"EMA new down line (5 bars, P&L=+0.42%)",7
53,LONG,2017-08-24 05:35,2017-08-24 06:55,317.66,320.53,0.9035,18.06,80.0,L1,"EMA new down line (3 bars, P&L=+0.90%)",7
54,LONG,2017-08-24 07:05,2017-08-24 08:30,317.60,319.56,0.6171,12.34,85.0,L1,"EMA new down line (2 bars, P&L=+0.62%)",5
55,LONG,2017-08-24 08:55,2017-08-24 10:05,320.32,321.28,0.2997,5.99,70.0,L1,"EMA new down line (4 bars, P&L=+0.30%)",6
56,SHORT,2017-08-24 13:05,2017-08-24 14:05,319.39,326.79,-2.3169,-46.34,60.0,L1,Hard stop -2.3%,7
57,LONG,2017-08-24 17:00,2017-08-24 18:50,322.00,323.78,0.5528,11.05,110.0,L1,"EMA new down line (3 bars, P&L=+0.55%)",4
58,LONG,2017-08-24 19:00,2017-08-24 23:35,322.76,323.27,0.1580,3.16,275.0,L1,"EMA new down line (2 bars, P&L=+0.16%)",4
