trade_id,direction,entry_time,exit_time,entry_price,exit_price,pnl_pct,pnl_usd,duration_min,max_sl_level,exit_reason,entry_score
1,LONG,2017-08-17 12:20,2017-08-17 16:00,309.72,303.90,-1.8791,-37.58,220.0,L1,Hard stop -1.9%,7
2,SHORT,2017-08-17 16:55,2017-08-17 18:30,308.00,301.97,1.9578,39.14,95.0,L3,"EMA new up line (6 bars, P&L=+1.96%)",5
3,LONG,2017-08-17 19:30,2017-08-17 20:30,309.05,301.42,-2.4689,-49.38,60.0,L1,Hard stop -2.5%,6
4,LONG,2017-08-17 20:55,2017-08-17 22:30,304.79,310.39,1.8373,36.73,95.0,L3,SL L3 hit (close $305.62),6
5,LONG,2017-08-17 23:50,2017-08-18 01:05,302.00,301.19,-0.2682,-5.36,75.0,L1,SL L1 hit (close $300.08),4
6,LONG,2017-08-18 01:55,2017-08-18 03:25,298.73,301.21,0.8302,16.60,90.0,L4,SL L4 hit (close $301.63),6
7,LONG,2017-08-18 04:40,2017-08-18 06:30,302.00,305.18,1.0530,21.06,110.0,L2,SL L2 hit (close $303.21),6
8,SHORT,2017-08-18 07:40,2017-08-18 09:35,308.20,307.72,0.1557,3.11,115.0,L1,"EMA new up line (2 bars, P&L=+0.16%)",6
9,SHORT,2017-08-18 10:00,2017-08-18 11:15,305.81,311.52,-1.8672,-37.34,75.0,L1,Hard stop -1.9%,5
10,SHORT,2017-08-18 11:25,2017-08-18 12:30,308.50,306.47,0.6580,13.16,65.0,L1,"EMA new up line (3 bars, P&L=+0.66%)",6
11,SHORT,2017-08-18 15:25,2017-08-18 17:45,299.45,296.21,1.0820,21.64,140.0,L4,SL L4 hit (close $295.60),5
12,SHORT,2017-08-18 18:35,2017-08-18 19:45,297.00,293.43,1.2020,24.04,70.0,L2,"EMA new up line (2 bars, P&L=+1.20%)",5
13,LONG,2017-08-18 20:05,2017-08-18 21:10,293.17,287.37,-1.9784,-39.57,65.0,L1,Hard stop -2.0%,5
14,LONG,2017-08-18 23:35,2017-08-19 01:45,292.66,296.79,1.4112,28.22,130.0,L2,"EMA new down line (2 bars, P&L=+1.41%)",5
15,SHORT,2017-08-19 01:55,2017-08-19 03:10,297.19,295.82,0.4610,9.22,75.0,L1,"EMA new up line (4 bars, P&L=+0.46%)",6
16,LONG,2017-08-19 04:25,2017-08-19 06:00,294.21,295.56,0.4589,9.18,95.0,L1,"EMA new down line (6 bars, P&L=+0.46%)",7
17,LONG,2017-08-19 06:10,2017-08-19 07:30,294.33,288.91,-1.8415,-36.83,80.0,L1,Hard stop -1.8%,6
18,LONG,2017-08-19 08:00,2017-08-19 10:00,290.16,290.96,0.2757,5.51,120.0,L2,SL L2 hit (close $290.30),5
19,SHORT,2017-08-19 13:30,2017-08-19 14:55,286.59,283.00,1.2527,25.05,85.0,L2,"EMA new up line (6 bars, P&L=+1.25%)",7
20,SHORT,2017-08-19 15:45,2017-08-19 17:30,286.56,288.66,-0.7328,-14.66,105.0,L1,SL L1 hit (close $288.66),7
21,SHORT,2017-08-19 18:15,2017-08-19 20:25,294.14,290.53,1.2273,24.55,130.0,L3,SL L3 hit (close $290.53),5
22,SHORT,2017-08-19 22:25,2017-08-20 00:15,294.88,286.91,2.7028,54.06,110.0,L3,SL L3 hit (close $292.42),4
23,LONG,2017-08-20 01:15,2017-08-20 03:40,285.96,289.47,1.2274,24.55,145.0,L4,SL L4 hit (close $289.47),6
24,SHORT,2017-08-20 03:50,2017-08-20 05:30,292.41,293.14,-0.2496,-4.99,100.0,L2,SL L2 hit (close $291.59),6
25,SHORT,2017-08-20 06:40,2017-08-20 07:45,293.14,290.50,0.9006,18.01,65.0,L1,"EMA new up line (2 bars, P&L=+0.90%)",6
26,SHORT,2017-08-20 09:10,2017-08-20 10:35,295.96,294.27,0.5710,11.42,85.0,L1,"EMA new up line (6 bars, P&L=+0.57%)",6
27,SHORT,2017-08-20 10:45,2017-08-20 12:05,296.00,295.47,0.1791,3.58,80.0,L1,SL L1 hit (close $295.46),7
28,LONG,2017-08-20 12:30,2017-08-20 16:25,295.49,295.22,-0.0914,-1.83,235.0,L1,SL L1 hit (close $294.23),7
29,LONG,2017-08-20 16:35,2017-08-20 17:45,295.23,295.87,0.2168,4.34,70.0,L1,SL L1 hit (close $294.72),5
30,SHORT,2017-08-20 18:50,2017-08-20 19:55,298.57,297.88,0.2311,4.62,65.0,L1,"EMA new up line (4 bars, P&L=+0.23%)",4
31,LONG,2017-08-20 20:55,2017-08-20 23:20,297.27,299.35,0.6997,13.99,145.0,L1,"EMA new down line (2 bars, P&L=+0.70%)",5
32,SHORT,2017-08-21 00:05,2017-08-21 01:25,299.03,297.80,0.4113,8.23,80.0,L1,"EMA new up line (2 bars, P&L=+0.41%)",7
33,SHORT,2017-08-21 02:45,2017-08-21 04:30,297.19,302.63,-1.8305,-36.61,105.0,L1,Hard stop -1.8%,5
34,SHORT,2017-08-21 06:55,2017-08-21 08:30,321.79,323.29,-0.4661,-9.32,95.0,L3,SL L3 hit (close $323.16),4
35,LONG,2017-08-21 08:50,2017-08-21 10:40,317.95,321.29,1.0505,21.01,110.0,L2,SL L2 hit (close $316.77),6
36,SHORT,2017-08-21 12:45,2017-08-21 13:40,330.31,342.71,-3.7540,-75.08,55.0,L1,Emergency stop -3.8%,5
37,SHORT,2017-08-21 14:10,2017-08-21 15:35,343.46,333.02,3.0397,60.79,85.0,L5,SL L5 hit (close $332.33),7
38,LONG,2017-08-21 16:15,2017-08-21 17:40,335.34,335.34,0.0000,0.00,85.0,L2,SL L2 hit (close $337.35),6
39,LONG,2017-08-21 18:30,2017-08-21 18:55,333.06,316.82,-4.8760,-97.52,25.0,L1,Emergency stop -4.9%,4
40,LONG,2017-08-21 19:10,2017-08-21 20:25,332.09,325.47,-1.9934,-39.87,75.0,L1,Hard stop -2.0%,6
41,LONG,2017-08-22 00:05,2017-08-22 01:05,320.00,325.07,1.5844,31.69,60.0,L3,"EMA new down line (2 bars, P&L=+1.58%)",6
42,LONG,2017-08-22 02:35,2017-08-22 03:40,307.30,313.09,1.8842,37.68,65.0,L3,"EMA new down line (2 bars, P&L=+1.88%)",7
43,SHORT,2017-08-22 04:25,2017-08-22 05:30,302.98,300.61,0.7822,15.64,65.0,L1,"EMA new up line (2 bars, P&L=+0.78%)",4
44,SHORT,2017-08-22 07:10,2017-08-22 09:05,300.23,302.05,-0.6062,-12.12,115.0,L1,SL L1 hit (close $301.09),6
45,SHORT,2017-08-22 10:55,2017-08-22 12:50,310.24,309.00,0.3997,7.99,115.0,L1,"EMA new up line (2 bars, P&L=+0.40%)",4
46,LONG,2017-08-22 14:45,2017-08-22 17:35,306.84,312.00,1.6817,33.63,170.0,L5,SL L5 hit (close $312.40),4
47,LONG,2017-08-22 18:30,2017-08-22 19:55,314.18,307.03,-2.2758,-45.52,85.0,L1,Hard stop -2.3%,4
48,SHORT,2017-08-22 21:50,2017-08-23 01:50,309.16,314.80,-1.8243,-36.49,240.0,L1,Hard stop -1.8%,7
49,SHORT,2017-08-23 03:35,2017-08-23 04:35,314.93,323.29,-2.6546,-53.09,60.0,L1,Hard stop -2.7%,5
50,SHORT,2017-08-23 05:45,2017-08-23 07:25,319.24,318.04,0.3759,7.52,100.0,L1,"EMA new up line (3 bars, P&L=+0.38%)",6
51,SHORT,2017-08-23 07:55,2017-08-23 13:55,319.06,316.00,0.9591,19.18,360.0,L1,SL L1 hit (close $317.65),4
52,LONG,2017-08-23 14:20,2017-08-23 15:20,316.20,317.50,0.4111,8.22,60.0,L1,"EMA new down line (2 bars, P&L=+0.41%)",5
53,LONG,2017-08-23 16:00,2017-08-23 17:30,317.87,317.19,-0.2139,-4.28,90.0,L1,SL L1 hit (close $317.19),6
54,LONG,2017-08-23 17:40,2017-08-23 19:00,318.37,321.20,0.8889,17.78,80.0,L1,"EMA new down line (3 bars, P&L=+0.89%)",6
55,LONG,2017-08-23 19:10,2017-08-23 20:45,319.51,312.05,-2.3348,-46.70,95.0,L1,Hard stop -2.3%,5
56,LONG,2017-08-23 22:35,2017-08-24 00:05,315.76,314.75,-0.3199,-6.40,90.0,L1,SL L1 hit (close $314.75),5
57,LONG,2017-08-24 00:25,2017-08-24 01:25,315.22,316.90,0.5330,10.66,60.0,L1,"EMA new down line (3 bars, P&L=+0.53%)",7
58,LONG,2017-08-24 01:50,2017-08-24 03:00,317.10,318.44,0.4226,8.45,70.0,L1,"EMA new down line (5 bars, P&L=+0.42%)",7
59,SHORT,2017-08-24 03:30,2017-08-24 04:35,317.27,316.24,0.3246,6.49,65.0,L1,"EMA new up line (2 bars, P&L=+0.32%)",6
60,LONG,2017-08-24 05:35,2017-08-24 06:55,317.66,320.53,0.9035,18.07,80.0,L1,"EMA new down line (3 bars, P&L=+0.90%)",7
61,LONG,2017-08-24 07:05,2017-08-24 08:30,317.60,319.56,0.6171,12.34,85.0,L1,"EMA new down line (2 bars, P&L=+0.62%)",5
62,SHORT,2017-08-24 08:45,2017-08-24 10:10,319.56,318.23,0.4162,8.32,85.0,L1,SL L1 hit (close $321.28),4
63,SHORT,2017-08-24 12:10,2017-08-24 13:35,328.04,320.00,2.4509,49.02,85.0,L4,"EMA new up line (2 bars, P&L=+2.45%)",5
64,LONG,2017-08-24 17:00,2017-08-24 18:50,322.00,323.78,0.5528,11.06,110.0,L1,"EMA new down line (3 bars, P&L=+0.55%)",4
65,LONG,2017-08-24 19:00,2017-08-24 23:35,322.76,323.27,0.1580,3.16,275.0,L1,"EMA new down line (2 bars, P&L=+0.16%)",4
66,SHORT,2017-08-25 00:00,2017-08-25 04:00,323.42,329.42,-1.8552,-37.10,240.0,L1,Hard stop -1.9%,4
67,SHORT,2017-08-25 05:55,2017-08-25 07:10,331.73,331.77,-0.0121,-0.24,75.0,L1,SL L1 hit (close $331.77),6
68,SHORT,2017-08-25 08:35,2017-08-25 11:45,330.39,327.40,0.9050,18.10,190.0,L1,SL L1 hit (close $331.34),7
69,LONG,2017-08-25 14:20,2017-08-25 15:45,331.67,333.16,0.4492,8.98,85.0,L1,SL L1 hit (close $331.90),4
70,LONG,2017-08-25 16:55,2017-08-25 19:35,334.77,328.48,-1.8789,-37.58,160.0,L1,Hard stop -1.9%,7
71,SHORT,2017-08-25 20:45,2017-08-26 02:20,326.79,326.82,-0.0092,-0.18,335.0,L2,SL L2 hit (close $326.82),4
72,LONG,2017-08-26 02:45,2017-08-26 04:00,326.11,326.74,0.1932,3.86,75.0,L1,"EMA new down line (3 bars, P&L=+0.19%)",4
73,SHORT,2017-08-26 05:05,2017-08-26 11:20,325.05,331.25,-1.9074,-38.15,375.0,L1,Hard stop -1.9%,4
74,SHORT,2017-08-26 11:55,2017-08-26 13:50,327.89,329.82,-0.5886,-11.77,115.0,L1,SL L1 hit (close $328.69),5
75,SHORT,2017-08-26 18:40,2017-08-27 00:45,328.69,335.00,-1.9197,-38.39,365.0,L1,Hard stop -1.9%,6
76,SHORT,2017-08-27 01:20,2017-08-27 03:30,333.29,331.68,0.4831,9.66,130.0,L1,"EMA new up line (2 bars, P&L=+0.48%)",6
77,SHORT,2017-08-27 06:45,2017-08-27 08:20,332.80,332.10,0.2103,4.21,95.0,L1,"EMA new up line (4 bars, P&L=+0.21%)",4
78,SHORT,2017-08-27 08:30,2017-08-27 09:40,332.67,332.68,-0.0030,-0.06,70.0,L1,SL L1 hit (close $333.29),5
79,SHORT,2017-08-27 10:15,2017-08-27 17:35,332.31,338.74,-1.9349,-38.70,440.0,L1,Hard stop -1.9%,4
80,LONG,2017-08-27 22:30,2017-08-28 00:30,338.66,347.03,2.4715,49.41,120.0,L4,"EMA new down line (2 bars, P&L=+2.47%)",4
81,SHORT,2017-08-28 00:55,2017-08-28 02:00,345.87,344.18,0.4886,9.77,65.0,L1,"EMA new up line (4 bars, P&L=+0.49%)",7
82,SHORT,2017-08-28 02:10,2017-08-28 04:45,348.49,336.68,3.3889,67.78,155.0,L6,SL L6 hit (close $337.10),5
83,LONG,2017-08-28 04:55,2017-08-28 07:10,338.54,340.25,0.5051,10.10,135.0,L1,"EMA new down line (5 bars, P&L=+0.51%)",5
